,score,criterion,learning_rate,loss,max_depth,max_features,n_estimators,subsample
221,0.6225754555280981,friedman_mse,0.1,exponential,12,auto,100,0.4
222,0.6380395885851544,friedman_mse,0.1,exponential,12,auto,100,0.8
223,0.6251937924546236,friedman_mse,0.1,exponential,12,auto,100,1.0
224,0.6199796589574196,friedman_mse,0.1,exponential,12,auto,200,0.2
225,0.6232543501170829,friedman_mse,0.1,exponential,12,auto,200,0.4
226,0.6316935619052519,friedman_mse,0.1,exponential,12,auto,200,0.8
227,0.6199583266575073,friedman_mse,0.1,exponential,12,auto,200,1.0
228,0.5486379417446655,friedman_mse,0.1,exponential,12,sqrt,50,0.2
229,0.5802508521131502,friedman_mse,0.1,exponential,12,sqrt,50,0.4
230,0.5970460110476226,friedman_mse,0.1,exponential,12,sqrt,50,0.8
231,0.5949573422772677,friedman_mse,0.1,exponential,12,sqrt,50,1.0
232,0.5680940031958402,friedman_mse,0.1,exponential,12,sqrt,100,0.2
233,0.5880285748771154,friedman_mse,0.1,exponential,12,sqrt,100,0.4
234,0.5993034608844217,friedman_mse,0.1,exponential,12,sqrt,100,0.8
235,0.6019538739082654,friedman_mse,0.1,exponential,12,sqrt,100,1.0
236,0.5843232475137898,friedman_mse,0.1,exponential,12,sqrt,200,0.2
237,0.5929001244139276,friedman_mse,0.1,exponential,12,sqrt,200,0.4
238,0.5980426412735745,friedman_mse,0.1,exponential,12,sqrt,200,0.8
239,0.6005245270723711,friedman_mse,0.1,exponential,12,sqrt,200,1.0
240,0.5286430077732401,friedman_mse,0.1,exponential,12,log2,50,0.2
241,0.5616147316769258,friedman_mse,0.1,exponential,12,log2,50,0.4
242,0.5690498549065549,friedman_mse,0.1,exponential,12,log2,50,0.8
243,0.5673643773274685,friedman_mse,0.1,exponential,12,log2,50,1.0
244,0.5474516054344175,friedman_mse,0.1,exponential,12,log2,100,0.2
245,0.5702460468488342,friedman_mse,0.1,exponential,12,log2,100,0.4
246,0.5745447999380504,friedman_mse,0.1,exponential,12,log2,100,0.8
247,0.5732963153859761,friedman_mse,0.1,exponential,12,log2,100,1.0
248,0.568939430724041,friedman_mse,0.1,exponential,12,log2,200,0.2
249,0.575444532358759,friedman_mse,0.1,exponential,12,log2,200,0.4
250,0.5738399716214225,friedman_mse,0.1,exponential,12,log2,200,0.8
251,0.5743694558989071,friedman_mse,0.1,exponential,12,log2,200,1.0
252,0.5602081332872387,friedman_mse,0.1,exponential,24,auto,50,0.2
253,0.5947446088246733,friedman_mse,0.1,exponential,24,auto,50,0.4
254,0.6339727138090779,friedman_mse,0.1,exponential,24,auto,50,0.8
255,0.6009727099085426,friedman_mse,0.1,exponential,24,auto,50,1.0
256,0.5619327827119459,friedman_mse,0.1,exponential,24,auto,100,0.2
257,0.5987546238853716,friedman_mse,0.1,exponential,24,auto,100,0.4
258,0.6357752353019797,friedman_mse,0.1,exponential,24,auto,100,0.8
259,0.6031312620865378,friedman_mse,0.1,exponential,24,auto,100,1.0
260,0.5797527482537385,friedman_mse,0.1,exponential,24,auto,200,0.2
261,0.6095254518321276,friedman_mse,0.1,exponential,24,auto,200,0.4
262,0.6254595567900494,friedman_mse,0.1,exponential,24,auto,200,0.8
263,0.6050971252936794,friedman_mse,0.1,exponential,24,auto,200,1.0
264,0.5152020326347468,friedman_mse,0.1,exponential,24,sqrt,50,0.2
265,0.5482350126567469,friedman_mse,0.1,exponential,24,sqrt,50,0.4
266,0.5877014450694665,friedman_mse,0.1,exponential,24,sqrt,50,0.8
267,0.5838036302608598,friedman_mse,0.1,exponential,24,sqrt,50,1.0
268,0.5156488340359712,friedman_mse,0.1,exponential,24,sqrt,100,0.2
269,0.5446238616767074,friedman_mse,0.1,exponential,24,sqrt,100,0.4
270,0.5981154532126335,friedman_mse,0.1,exponential,24,sqrt,100,0.8
271,0.5959578229735137,friedman_mse,0.1,exponential,24,sqrt,100,1.0
272,0.5169361762965955,friedman_mse,0.1,exponential,24,sqrt,200,0.2
273,0.544977341332739,friedman_mse,0.1,exponential,24,sqrt,200,0.4
274,0.5806979859369563,friedman_mse,0.1,exponential,24,sqrt,200,0.8
275,0.6029647493993828,friedman_mse,0.1,exponential,24,sqrt,200,1.0
276,0.4967318047669132,friedman_mse,0.1,exponential,24,log2,50,0.2
277,0.5240204947837103,friedman_mse,0.1,exponential,24,log2,50,0.4
278,0.5580830196778902,friedman_mse,0.1,exponential,24,log2,50,0.8
279,0.55472137874003,friedman_mse,0.1,exponential,24,log2,50,1.0
280,0.49495235236106794,friedman_mse,0.1,exponential,24,log2,100,0.2
281,0.52304632828032,friedman_mse,0.1,exponential,24,log2,100,0.4
282,0.5656666868794445,friedman_mse,0.1,exponential,24,log2,100,0.8
283,0.5648191160385008,friedman_mse,0.1,exponential,24,log2,100,1.0
284,0.49824654144422564,friedman_mse,0.1,exponential,24,log2,200,0.2
285,0.5187827172389181,friedman_mse,0.1,exponential,24,log2,200,0.4
286,0.554630497417302,friedman_mse,0.1,exponential,24,log2,200,0.8
287,0.5699176881760739,friedman_mse,0.1,exponential,24,log2,200,1.0
288,0.39404441439134397,friedman_mse,0.01,deviance,3,auto,50,0.2
289,0.3931457049231094,friedman_mse,0.01,deviance,3,auto,50,0.4
290,0.3929954391556254,friedman_mse,0.01,deviance,3,auto,50,0.8
291,0.3940459869294397,friedman_mse,0.01,deviance,3,auto,50,1.0
292,0.5119096482844953,friedman_mse,0.01,deviance,3,auto,100,0.2
293,0.5293390849942354,friedman_mse,0.01,deviance,3,auto,100,0.4
294,0.5348201270521126,friedman_mse,0.01,deviance,3,auto,100,0.8
